event-id,visible,timestamp,location-long,location-lat,bar:barometric-pressure,external-temperature,gps:dop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,location-error-numerical,manually-marked-outlier,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20432407850,true,2018-05-11 07:37:45.000,6.5892123,53.006793,,35.7,2.9,6,8.1,0.494180186680316,191.864363664836,7.0,false,5.4,false,5.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407853,true,2018-05-11 08:07:54.000,6.5891255,53.0068539,,31.9,3.7,5,9.2,0.930998495334081,203.757207398444,-8.0,false,7.2,false,15.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407856,true,2018-05-11 08:37:45.000,6.5891681,53.0068733,,32.7,2.4,5,8.4,1.68025676935472,246.222131549797,7.0,false,11.9,false,22.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407859,true,2018-05-11 09:07:42.000,6.5903892,53.007137,,32.9,1.9,5,13.6,0.682462801929184,13.0475210831976,17.0,false,7.6,false,7.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407862,true,2018-05-11 09:37:29.000,6.5904559,53.0073369,,45.1,4.0,4,8.8,0.062571530819,62.3152590030804,14.0,false,15.2,false,14.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407865,true,2018-05-11 10:08:06.000,6.5897438,53.0066608,,44.3,2.4,5,37.8,0.0553722362078874,345.2157351344544,7.0,false,5.6,false,5.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407868,true,2018-05-11 10:38:00.000,6.590387,53.0070711,,41.1,3.1,5,8.2,0.177895666610221,208.199067665615,16.0,false,22.1,false,9.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407871,true,2018-05-11 11:07:52.000,6.5904649,53.0074968,,37.7,4.7,5,8.3,2.63226564311278,180.801993578297,47.0,false,20.1,false,9.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407874,true,2018-05-11 11:38:14.000,6.5809842,53.0081281,,37.9,8.2,5,22.4,,,-9.0,false,,false,,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407877,true,2018-05-11 12:08:07.000,6.5804699,53.0079418,,38.3,4.1,4,7.8,0.976735821836111,151.596504724341,24.0,false,16.7,false,8.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407880,true,2018-05-11 12:37:59.000,6.5805276,53.0078219,,42.2,2.9,4,8.0,0.301855210565268,133.614017164755,21.0,false,9.8,false,6.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407883,true,2018-05-11 13:08:14.000,6.580607,53.0077144,,39.9,2.5,4,15.1,0.395651874738337,227.380585170216,23.0,false,12.6,false,8.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407886,true,2018-05-11 13:38:54.000,6.5828373,53.009024,,40.0,2.8,5,63.0,0.340340591222632,51.6974021994433,1.0,false,11.7,false,8.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407889,true,2018-05-11 14:09:24.000,6.581635,53.0081193,,35.4,1.8,6,37.3,0.143125464560163,213.729067141679,3.0,false,6.7,false,6.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407892,true,2018-05-11 14:39:35.000,6.5811859,53.0083946,,32.6,2.9,5,8.6,1.91011258139097,275.5202520538559,1.0,false,8.2,false,10.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407895,true,2018-05-11 15:09:28.000,6.5791561,53.0076535,,26.3,3.7,4,9.9,0.652993556649294,278.5375170499255,11.0,false,10.9,false,14.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407898,true,2018-05-11 15:39:23.000,6.580614,53.0078849,,34.8,3.2,4,13.1,0.351095847027296,246.393743510556,6.0,false,9.8,false,12.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407901,true,2018-05-11 16:09:36.000,6.5805382,53.0078954,,37.3,2.4,7,34.1,0.0868302127261054,153.612739905944,4.0,false,6.4,false,8.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407904,true,2018-05-11 16:39:49.000,6.5805715,53.0077628,,36.2,2.9,6,7.5,0.444556106618474,263.5063037182072,3.0,false,5.5,false,6.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407907,true,2018-05-11 17:09:52.000,6.5804647,53.0081325,,35.7,7.1,5,18.6,0.0392362754407068,306.0700726599815,3.0,false,3.3,false,12.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407910,true,2018-05-11 17:40:00.000,6.5803117,53.0084436,,31.9,8.8,5,18.8,0.261441164838289,10.7793641884214,-2.0,false,10.9,false,17.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407913,true,2018-05-11 18:10:37.000,6.5806001,53.0077848,,29.7,1.3,12,31.8,0.00446769899997326,30.8651554096998,10.0,false,1.9,false,2.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407916,true,2018-05-11 18:40:37.000,6.5806086,53.0077538,,29.2,1.5,10,8.3,0.254329583777924,165.471232527239,6.0,false,3.2,false,3.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407919,true,2018-05-11 19:10:28.000,6.5806018,53.0077687,,28.9,1.3,9,7.4,0.924916346790024,21.0601658584447,1.0,false,5.8,false,7.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407922,true,2018-05-11 19:40:38.000,6.5805964,53.0077863,,28.6,3.0,5,9.6,0.221533570891,284.2013794785723,1.0,false,4.5,false,10.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407925,true,2018-05-11 20:10:38.000,6.5805399,53.0077951,,28.6,8.1,4,17.8,0.67641052012761,286.6545198729925,1.0,false,5.3,false,10.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407928,true,2018-05-11 20:41:07.000,6.5806145,53.0077865,,29.1,1.7,11,38.8,0.00774637251083591,260.5882140952771,9.0,false,1.6,false,2.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407931,true,2018-05-11 21:10:59.000,6.5806209,53.0077734,,29.4,1.5,11,7.2,0.170209912880507,335.1725254459988,8.0,false,3.5,false,5.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407934,true,2018-05-11 21:41:08.000,6.5806419,53.0077853,,28.8,1.9,9,8.4,0.283123634545619,7.9867972464784,3.0,false,4.8,false,6.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407937,true,2018-05-11 22:10:59.000,6.5805887,53.0077596,,28.5,1.6,9,7.6,0.764542504604589,297.1783343993984,4.0,false,5.5,false,6.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407940,true,2018-05-11 22:40:52.000,6.5806317,53.0077707,,28.8,3.4,7,8.8,0.663116140599122,261.4019132235049,9.0,false,6.3,false,9.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407943,true,2018-05-11 23:10:59.000,6.5805769,53.0077777,,28.7,3.0,7,8.0,1.29190262657326,285.320253835066,6.0,false,7.9,false,9.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407946,true,2018-05-11 23:40:51.000,6.5806471,53.0078507,,29.1,3.6,6,8.2,1.64055517149454,312.3727063584865,-1.0,false,13.2,false,12.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407949,true,2018-05-12 00:11:06.000,6.5806154,53.007774,,29.6,1.3,12,31.3,0.0163812862310263,199.062336762792,8.0,false,2.3,false,3.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407952,true,2018-05-12 00:41:07.000,6.5806035,53.0077576,,29.9,1.6,9,8.6,0.264175664092213,323.4205182153092,8.0,false,5.0,false,6.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407955,true,2018-05-12 01:10:59.000,6.5806238,53.0076959,,29.4,1.5,8,8.8,0.216301263949906,234.524587190679,12.0,false,5.3,false,6.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407958,true,2018-05-12 01:40:51.000,6.5806242,53.0077207,,28.5,4.6,6,9.0,1.54418395790212,340.4542124738958,13.0,false,13.9,false,13.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407961,true,2018-05-12 02:10:53.000,6.5805696,53.0078231,,28.5,9.1,4,19.1,1.10689706619303,331.0319855780504,0.0,false,8.2,false,8.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407964,true,2018-05-12 02:41:36.000,6.5806175,53.0077709,,28.8,1.9,9,38.2,0.0219638155502814,134.505696037979,9.0,false,1.9,false,3.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407967,true,2018-05-12 03:11:46.000,6.5831145,53.0072951,,27.8,1.9,9,8.6,0.163429432996287,135.461079453687,4.0,false,2.8,false,4.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407970,true,2018-05-12 03:41:37.000,6.5803198,53.0083185,,26.2,1.4,9,7.8,0.924995862689425,205.022926554908,4.0,false,6.1,false,7.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407973,true,2018-05-12 04:11:47.000,6.5803083,53.0083117,,26.7,2.0,6,10.0,0.570150690880309,240.520451671427,5.0,false,6.7,false,6.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407976,true,2018-05-12 04:41:37.000,6.5799854,53.0080354,,29.8,4.8,5,8.2,1.23808583819128,336.6916640774296,8.0,false,12.6,false,11.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407979,true,2018-05-12 05:11:40.000,6.5803048,53.008463,,33.3,7.2,4,19.2,1.58615929147716,292.4013836826403,-2.0,false,21.2,false,22.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407982,true,2018-05-12 05:42:16.000,6.5843815,53.0072487,,29.3,5.3,4,31.3,0.0833879804368935,203.196284146196,0.0,false,6.3,false,15.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407985,true,2018-05-12 06:12:30.000,6.5808427,53.0081909,,32.2,4.4,7,37.5,0.33199100515333,182.506403258132,2.0,false,8.0,false,7.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407988,true,2018-05-12 06:42:25.000,6.5809888,53.008275,,34.1,2.7,7,8.9,1.48427375062179,181.209278860171,6.0,false,19.4,false,14.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407991,true,2018-05-12 07:12:32.000,6.5805881,53.008469,,34.0,4.0,5,8.1,1.95113034273027,181.435706337687,15.0,false,32.0,false,21.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407994,true,2018-05-12 07:42:24.000,6.5805768,53.0084394,,35.7,3.5,4,8.3,0.663173144511111,213.421995531832,10.0,false,13.1,false,8.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407996,true,2018-05-12 08:12:36.000,6.5806016,53.0083887,,35.3,1.7,10,28.4,0.020076502622069,246.010307420217,6.0,false,3.6,false,5.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432407999,true,2018-05-12 08:42:23.000,6.5807049,53.0083906,,38.0,1.7,10,7.7,0.0433059486925946,216.254035919636,8.0,false,3.3,false,4.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408002,true,2018-05-12 09:12:31.000,6.5806069,53.0077691,,39.4,1.4,9,7.9,0.166914198131077,39.0072781633159,8.0,false,3.3,false,4.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408005,true,2018-05-12 09:42:23.000,6.5805986,53.0077599,,40.3,2.2,6,8.1,0.160094922166122,89.2065382798574,7.0,false,3.9,false,4.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408008,true,2018-05-12 10:12:16.000,6.5812373,53.0082745,,39.3,1.8,6,9.3,0.646111317834163,156.658666554549,9.0,false,11.7,false,9.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408011,true,2018-05-12 10:42:26.000,6.5802641,53.0084959,,42.4,3.1,5,11.4,0.8333147135817,279.0178784418558,5.0,false,14.0,false,10.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408014,true,2018-05-12 11:12:31.000,6.5823654,53.0089686,,39.7,9.0,4,24.5,1.43198378756457,260.7375996991226,-7.0,false,30.8,false,20.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408017,true,2018-05-12 11:42:27.000,6.5836446,53.0075833,,40.6,2.1,5,12.8,0.431589748887893,169.543887600392,8.0,false,11.0,false,10.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408020,true,2018-05-12 12:13:00.000,6.5775096,53.0088935,,36.5,2.7,5,37.8,0.088671216378878,113.415257347452,10.0,false,5.2,false,5.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408023,true,2018-05-12 12:42:53.000,6.5806693,53.0083851,,39.0,2.1,5,7.2,0.302695466881625,136.435047150404,8.0,false,6.2,false,6.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408026,true,2018-05-12 13:13:06.000,6.5828071,53.0085445,,34.9,3.8,5,28.3,0.27788806026638,264.5333715863066,3.0,false,11.0,false,8.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408029,true,2018-05-12 13:43:25.000,6.5805985,53.0077335,,38.4,1.3,10,39.4,0.00923339889526773,107.866498260664,5.0,false,3.4,false,2.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408031,true,2018-05-12 14:13:34.000,6.5842781,53.0073965,,35.0,1.8,9,8.8,1.04571581340026,73.0650381705338,25.0,false,14.9,false,14.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408034,true,2018-05-12 14:43:25.000,6.5804921,53.0075629,,37.9,1.9,8,7.9,0.161716635691088,156.026476316632,10.0,false,4.7,false,8.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408037,true,2018-05-12 15:13:16.000,6.5806006,53.0077642,,36.4,2.0,7,7.0,0.372315577773238,308.3626664708163,7.0,false,3.9,false,6.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408040,true,2018-05-12 15:43:37.000,6.5807383,53.0080713,,35.3,1.9,6,7.6,1.01815331800303,348.6791300631022,5.0,false,6.5,false,7.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408043,true,2018-05-12 16:14:06.000,6.5800017,53.008119,,34.2,4.2,5,41.3,0.449296598984945,48.2978538920948,3.0,false,10.1,false,8.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408046,true,2018-05-12 16:44:27.000,6.5804381,53.0075516,,33.0,1.6,8,38.5,0.155704364203076,20.389575242788,5.0,false,6.5,false,3.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408049,true,2018-05-12 17:14:36.000,6.5812218,53.0082488,,33.0,2.1,8,7.9,0.885511924308698,9.23528903194879,2.0,false,3.9,false,6.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408052,true,2018-05-12 17:44:28.000,6.583968,53.0073796,,31.0,2.1,8,8.1,0.490824286712962,265.5927181455922,2.0,false,5.6,false,16.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432408055,true,2018-05-12 18:14:20.000,6.5820679,53.0093148,,32.3,1.6,8,8.3,0.435910539546084,99.8694887131964,7.0,false,4.1,false,4.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
