eventDate,dateIdentified,decimalLatitude,decimalLongitude,kingdom,class,family,genus,species,license,coordinateUncertaintyInMeters
2006-09-01,,44.4521,0.80035,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-10-01,,45.00557,-0.76077,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,6324.0
2006-10-01,,44.11723,0.5383,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5064.0
2006-10-01,,44.61584,0.53182,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2742.0
2006-10-01,,45.2958,1.30515,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-10-01,,44.23265,0.56652,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3957.0
2006-10-01,,44.02225,1.36409,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,7888.0
2006-10-01,,45.27109,1.27827,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-10-01,,44.26685,0.55689,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-10-01,,45.04121,-0.7479,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-10-01,,44.08692,0.56462,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-10-01,,44.01103,1.31634,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-10-01,,44.62675,0.54129,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-10-02,,44.87815,-0.68513,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-10-02,,44.86134,-0.73589,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-10-20,,44.20283,0.62573,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2527.0
2006-10-20,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-10-23,,45.25669,0.51351,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-10-23,,45.25669,0.51351,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-10-23,,45.2713,0.55668,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3495.0
2006-10-23,,45.2713,0.55668,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3495.0
2006-10-24,,45.2713,0.55668,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3495.0
2006-10-25,,44.20862,0.60768,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-10-25,,45.17207,0.77198,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-10-25,,44.17688,0.56076,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-10-25,,45.19187,0.71194,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2866.0
2006-10-25,,45.19187,0.71194,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2866.0
2006-11-01,,44.81974,0.14912,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2850.0
2006-11-01,,44.14039,1.00202,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4084.0
2006-11-01,,44.20283,0.62573,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2527.0
2006-11-01,,44.89733,0.8963,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2809.0
2006-11-01,,44.26687,0.58153,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-11-01,,44.26685,0.55689,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-11-01,,44.17959,0.68577,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-11-01,,44.90451,0.90934,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-11-01,,44.79764,0.15426,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-11-01,,44.09688,1.06395,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-11-06,,45.62654,0.04527,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-11-06,,45.60411,-0.01555,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-11-09,,44.17028,0.6225,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-11-09,,44.17688,0.56076,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-11-15,,44.11723,0.5383,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,5064.0
2006-11-15,,44.08692,0.56462,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.56499,-0.22948,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.56372,-0.22278,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.58642,-0.11488,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.53086,-0.34145,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2398.0
2006-12-01,,44.55888,0.00518,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2028.0
2006-12-01,,44.50375,-0.24998,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3340.0
2006-12-01,,44.50375,-0.24998,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3340.0
2006-12-01,,44.64633,0.0892,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2341.0
2006-12-01,,44.64633,0.0892,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2341.0
2006-12-01,,44.7148,-0.44158,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.5972,0.05012,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2198.0
2006-12-01,,44.56499,0.0609,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2085.0
2006-12-01,,44.51873,0.04042,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.58612,-0.04221,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3175.0
2006-12-01,,44.41058,-0.02588,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4629.0
2006-12-01,,44.59133,-0.0879,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2147.0
2006-12-01,,44.55899,-0.27308,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.48336,-0.06664,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4316.0
2006-12-01,,44.56499,0.0609,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2085.0
2006-12-01,,44.53811,0.0944,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.48555,-0.1393,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.49486,0.05965,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.56686,-0.19576,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.58801,0.07905,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3165.0
2006-12-01,,44.60759,-0.18738,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2605.0
2006-12-01,,44.46913,-0.13658,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2242.0
2006-12-01,,44.5076,-0.16353,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3227.0
2006-12-01,,44.67956,-0.27506,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,1600.0
2006-12-01,,44.45416,-0.13153,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2606.0
2006-12-01,,44.58438,-0.12654,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.55577,-0.02847,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2835.0
2006-12-01,,44.56255,0.08533,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.51526,0.07918,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.50141,0.05566,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.52196,0.03562,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.48521,-0.12357,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.50904,0.04561,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.51962,0.03601,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.55357,-0.13028,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3435.0
2006-12-01,,44.50375,-0.24998,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3340.0
2006-12-01,,44.5622,0.06191,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.35349,0.07551,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2306.0
2006-12-01,,44.56388,-0.24047,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.56342,-0.23274,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,1463.0
2006-12-01,,44.44018,-0.11611,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.5614,-0.23198,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.55888,0.00518,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2028.0
2006-12-01,,44.62459,-0.10481,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.5076,-0.16353,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3227.0
2006-12-01,,44.55072,-0.05445,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2368.0
2006-12-01,,44.72976,-0.14459,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2896.0
2006-12-01,,44.83037,-0.5926,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.41821,0.39476,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2944.0
2006-12-01,,44.56342,-0.23274,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,1463.0
2006-12-01,,44.50536,0.17216,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,4834.0
2006-12-01,,44.56342,-0.23274,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,1463.0
2006-12-01,,44.58801,0.07905,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3165.0
2006-12-01,,44.53022,0.10326,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3364.0
2006-12-01,,44.52609,0.03378,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.51103,0.04348,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.58651,-0.0942,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.56388,-0.24047,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.56686,-0.19576,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.52391,0.03711,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.61858,0.07336,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2255.0
2006-12-01,,44.81937,-0.44038,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2007.0
2006-12-01,,44.55357,-0.13028,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,3435.0
2006-12-01,,44.56342,-0.23274,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,1463.0
2006-12-01,,44.58333,-0.09458,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.53726,-0.24125,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2822.0
2006-12-01,,44.64327,-0.35128,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.44018,-0.11611,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.59795,-0.27192,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2328.0
2006-12-01,,44.56499,0.0609,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2085.0
2006-12-01,,44.45368,-0.115,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,
2006-12-01,,44.53858,-0.15352,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by/4.0/legalcode,2714.0
2006-12-01,,44.52443,0.0421,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52443,0.0421,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52443,0.0421,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52443,0.0421,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.60362,-0.34039,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.60735,-0.21448,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.60735,-0.21448,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.86553,-0.60943,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.61095,-0.08856,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.43104,-0.07873,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.43104,-0.07873,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52443,0.0421,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.61095,-0.08856,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.68968,-0.47182,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52443,0.0421,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.61095,-0.08856,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52099,-0.08364,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.60735,-0.21448,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.60735,-0.21448,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52099,-0.08364,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.51741,-0.20936,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52443,0.0421,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52443,0.0421,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52443,0.0421,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52443,0.0421,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.60735,-0.21448,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.43104,-0.07873,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52443,0.0421,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52443,0.0421,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52443,0.0421,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
2006-12-01,,44.52099,-0.08364,Animalia,Insecta,Vespidae,Vespa,Vespa velutina,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5000.0
